Tidspunkt,Energimåler energibrønner Retur temperature,Energimåler energibrønner Tur temperature,Energimåler levert fjernkjøling Tur temperature,Energimåler levert fjernvarme Retur temperature,Energimåler levert fjernvarme Tur temperature,Energimåler produsert _IK401 Retur temperature,Energimåler produsert _IK401 Retur temperature (2),Energimåler produsert _IK401 Tur temperature,Energimåler produsert _IK402 Retur temperature,Energimåler produsert _IK402 Retur temperature (2),Energimåler produsert _IK402 Tur temperature,Retur temperature fjernkjølekrets,Tur temperature fra varmepumpe _IK401,Tur temperature fra varmepumpe _IK402,Utetemperatur,El_måler stiger til =434_101 Aktiv effekt,El_måler stiger til fordeling =434_102 Aktiv effekt,El_måler til varmepumpe _IK401 Aktiv effekt,El_måler til varmepumpe _IK402 Aktiv effekt,Nettanalysator inntak Aktiv effekt,Nettanalysator inntak Aktiv effekt (2),Energimåler energibrønner Avgitt effekt,Energimåler kjøling energisentral Avgitt effekt,Energimåler levert fjernkjøling Avgitt effekt,Energimåler levert fjernvarme Avgitt effekt,Energimåler oppvarming energisentral Avgitt effekt,Energimåler produsert _IE401 Avgitt effekt,Energimåler produsert _IE402 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt (2),Energimåler produsert _IK402 Avgitt effekt,Energimåler produsert _IK402 Avgitt effekt (2),Energimåler produsert _IP401 Avgitt effekt,Energimåler produsert _IP402 Avgitt effekt,Energimåler produsert _IP403 Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt (2),assumed_bore_depth_m,surface_T_proxy,geo_gradient_C_per_km,geo_heatflow_mW_m2,bore_depth_km,geo_baseline_T_at_depth
2025-03-17 06:00:00,3.1,-0.4,10.0,35.6,46.1,36.7,2.1,-0.9,36.4,2.2,-0.9,11.6,46.0,46.4,-0.5,11.7,27.6,347,351,410,378,-1630,-42,-110,2440,12,0,0,1230,-900,1240,-900,0,-31,124,0,0,250.0,-0.025,13.0,51.0,0.25,3.225
2025-03-17 06:05:00,3.1,-0.4,10.3,35.7,46.0,36.7,2.1,-1.0,36.5,2.1,-0.9,11.6,46.0,46.4,-0.3,11.7,29.8,347,351,412,381,-1650,-41,-70,2400,12,0,0,1220,-890,1240,-890,-317,-84,776,0,0,250.0,-0.0791666666666666,13.0,51.0,0.25,3.1708333333333334
2025-03-17 06:10:00,3.0,-0.2,10.0,35.9,46.2,37.1,2.1,-1.0,36.9,2.1,-0.4,11.6,46.4,45.2,0.0,11.7,32.6,351,199,416,237,-1580,-43,-100,2400,11,0,0,1220,-890,1210,-760,409,-412,534,0,0,250.0,-0.1208333333333333,13.0,51.0,0.25,3.1291666666666664
2025-03-17 06:15:00,2.9,-0.5,10.2,36.1,46.8,37.2,1.9,-1.1,37.0,1.9,-0.9,11.6,46.5,46.2,0.1,11.6,28.7,350,335,415,365,-1540,-41,-100,2480,13,0,0,1220,-890,1030,-830,-9,123,-42,0,0,250.0,-0.1458333333333333,13.0,51.0,0.25,3.1041666666666665
2025-03-17 06:20:00,2.8,-0.5,10.3,35.9,47.1,36.9,1.8,-1.1,36.7,1.8,-1.0,11.7,46.2,46.3,0.4,11.7,28.4,342,338,407,368,-1580,-42,-90,2630,14,0,0,1210,-880,1190,-860,52,50,48,0,0,250.0,-0.1375,13.0,51.0,0.25,3.1125
2025-03-17 06:25:00,2.7,-0.6,10.2,36.1,47.0,37.4,1.8,-1.2,37.2,1.8,-1.1,11.8,46.4,46.7,0.5,11.8,27.3,340,337,406,365,-1540,-43,-100,2560,15,0,0,1200,-870,1190,-860,0,40,48,0,0,250.0,-0.1166666666666666,13.0,51.0,0.25,3.1333333333333333
2025-03-17 06:30:00,2.6,-0.6,10.2,36.1,46.9,37.5,1.8,-1.2,37.3,1.8,-1.2,11.5,46.8,46.8,0.5,11.7,27.2,341,338,407,365,-1510,-43,-120,2450,15,0,0,1180,-870,1180,-840,0,42,1,0,0,250.0,-0.0916666666666666,13.0,51.0,0.25,3.158333333333333
2025-03-17 06:35:00,2.6,-0.6,10.0,36.2,46.7,37.7,1.6,-1.3,37.4,1.6,-1.2,11.6,46.9,47.1,0.5,10.7,26.9,338,335,403,361,-1520,-43,-110,2320,15,0,0,1170,-860,1170,-840,0,3,0,0,0,250.0,-0.0625,13.0,51.0,0.25,3.1875
2025-03-17 06:40:00,2.5,-0.8,10.1,36.4,47.0,37.7,1.5,-1.3,37.6,1.6,-1.2,11.6,47.2,47.4,0.5,10.4,26.9,339,221,404,258,-1530,-43,-100,2200,16,0,0,1160,-850,1160,-830,0,0,0,0,0,250.0,-0.0333333333333333,13.0,51.0,0.25,3.216666666666667
2025-03-17 06:45:00,2.4,-0.5,10.1,36.1,45.9,37.3,1.6,-1.3,37.1,1.6,-0.8,11.6,46.9,45.3,0.5,10.6,26.5,337,276,401,302,-1310,-42,-90,2140,16,0,0,1170,-840,860,-680,0,0,0,0,0,250.0,0.0041666666666666,13.0,51.0,0.25,3.254166666666667
2025-03-17 06:50:00,2.4,-0.6,10.0,35.9,46.5,36.8,1.5,-1.3,36.6,1.5,-1.0,11.6,46.6,46.0,0.5,10.4,26.3,330,291,400,318,-1400,-43,-110,2150,16,0,0,1170,-840,1030,-750,0,0,0,0,0,250.0,0.0333333333333333,13.0,51.0,0.25,3.283333333333333
2025-03-17 06:55:00,2.4,-0.8,10.1,35.9,46.3,36.8,1.4,-1.4,36.7,1.4,-1.2,11.5,46.4,46.1,0.5,10.4,26.1,329,305,393,333,-1470,-42,-90,2220,15,0,0,1150,-840,1080,-780,0,0,0,0,0,250.0,0.05,13.0,51.0,0.25,3.3
2025-03-17 07:00:00,2.3,-0.8,10.1,35.7,46.1,36.8,1.4,-1.5,36.6,1.4,-1.2,11.6,46.4,46.4,0.6,10.3,26.5,329,313,394,339,-1490,-42,-80,2140,14,0,0,1150,-840,1110,-800,0,0,0,0,0,250.0,0.0708333333333333,13.0,51.0,0.25,3.3208333333333333
2025-03-17 07:05:00,2.3,-0.9,10.2,35.9,46.1,36.9,1.3,-1.5,36.7,1.4,-1.3,11.5,46.4,46.3,1.0,10.5,26.8,331,312,394,339,-1480,-44,-90,2220,14,0,0,1150,-840,1120,-800,0,0,0,0,0,250.0,0.1125,13.0,51.0,0.25,3.3625
2025-03-17 07:10:00,2.3,-0.9,10.0,35.7,46.1,36.9,1.3,-1.5,36.6,1.4,-1.3,11.6,46.2,45.9,1.3,10.5,27.1,327,309,390,337,-1480,-43,-100,2280,13,0,0,1160,-840,1110,-800,0,0,0,0,0,250.0,0.1666666666666666,13.0,51.0,0.25,3.4166666666666665
2025-03-17 07:15:00,2.3,-0.9,10.1,35.7,46.4,37.0,1.3,-1.5,36.8,1.4,-1.3,11.5,46.4,46.4,1.4,10.5,25.5,328,310,392,336,-1480,-43,-100,2260,13,0,0,1140,-830,1100,-790,0,0,0,0,0,250.0,0.225,13.0,51.0,0.25,3.475
2025-03-17 07:20:00,2.2,-0.9,10.1,35.7,46.6,37.1,1.3,-1.5,36.9,1.3,-1.3,11.6,46.6,46.6,1.6,10.2,26.5,325,308,390,333,-1450,-43,-100,2210,13,0,0,1140,-820,1090,-780,0,0,0,0,0,250.0,0.2916666666666667,13.0,51.0,0.25,3.5416666666666665
2025-03-17 07:25:00,2.2,-0.9,10.1,35.7,46.6,37.0,1.3,-1.5,37.0,1.3,-1.3,11.8,47.1,47.0,1.9,10.2,25.3,325,310,391,333,-1450,-43,-100,2050,13,0,0,1120,-820,1080,-780,0,0,0,0,0,250.0,0.375,13.0,51.0,0.25,3.625
2025-03-17 07:30:00,2.1,-1.0,10.1,35.8,46.9,37.1,1.3,-1.5,36.9,1.3,-1.4,11.7,47.2,47.0,2.1,10.2,24.9,314,298,384,323,-1430,-43,-100,2100,14,0,0,1110,-820,1080,-780,0,0,0,0,0,250.0,0.4666666666666666,13.0,51.0,0.25,3.716666666666667
2025-03-17 07:35:00,2.1,-0.9,10.2,35.5,46.5,37.1,1.2,-1.4,36.7,1.2,-1.3,11.7,47.0,46.7,2.4,10.1,23.9,306,290,371,311,-1350,-44,-90,2100,13,0,0,1070,-790,1040,-740,0,0,0,0,0,250.0,0.5750000000000001,13.0,51.0,0.25,3.825
2025-03-17 07:40:00,2.1,-0.7,10.0,35.4,46.8,37.2,1.2,-1.3,36.8,1.2,-1.0,11.6,46.4,46.4,2.4,10.0,23.5,280,262,345,286,-1290,-43,-120,1870,13,0,0,950,-730,910,-680,0,0,0,0,0,250.0,0.6875,13.0,51.0,0.25,3.9375
2025-03-17 07:45:00,2.1,2.1,10.3,35.2,46.6,37.3,0.5,-1.7,37.0,0.7,-1.4,11.6,46.3,46.2,2.4,14.8,59.0,267,249,298,309,-10,-41,-70,1940,13,0,0,950,-670,930,-650,0,0,0,220,-860,250.0,0.8041666666666667,13.0,51.0,0.25,4.054166666666667
2025-03-17 07:50:00,2.1,-0.4,9.9,35.1,46.1,36.9,-0.2,-2.7,36.8,-0.2,-2.4,11.8,46.3,46.1,2.7,14.7,58.2,264,248,292,308,-600,-43,-140,1820,13,0,0,910,-670,870,-610,0,0,0,-410,-490,250.0,0.9375,13.0,51.0,0.25,4.1875
2025-03-17 07:55:00,2.1,-0.6,10.2,35.0,45.7,37.3,0.0,-2.4,37.1,0.0,-2.2,11.7,46.3,46.0,2.7,14.7,58.3,264,250,296,309,-820,-41,-90,1710,12,0,0,910,-690,860,-640,0,0,0,-290,-370,250.0,1.0708333333333335,13.0,51.0,0.25,4.320833333333334
2025-03-17 08:00:00,2.2,-0.5,10.0,34.5,45.9,36.2,0.4,-1.9,36.0,0.4,-1.8,11.8,45.9,45.6,2.7,14.4,58.1,263,245,303,306,-890,-42,-130,1880,12,0,0,930,-690,900,-650,0,0,0,-260,-310,250.0,1.2041666666666668,13.0,51.0,0.25,4.454166666666667
2025-03-17 08:05:00,2.4,-0.1,10.2,34.1,45.7,35.7,0.8,-1.5,35.5,0.8,-1.3,12.0,45.7,45.4,2.7,14.6,58.9,268,252,316,311,-980,-40,-90,1980,10,0,0,960,-710,910,-680,0,0,0,-250,-280,250.0,1.3291666666666666,13.0,51.0,0.25,4.579166666666667
2025-03-17 08:10:00,2.6,0.0,10.2,34.4,45.6,35.4,1.2,-1.1,35.4,1.2,-1.0,11.9,45.8,45.7,2.7,14.5,59.3,270,253,329,314,-1010,-41,-140,1920,10,0,0,1000,-720,920,-690,0,0,0,-210,-260,250.0,1.4416666666666669,13.0,51.0,0.25,4.691666666666666
2025-03-17 08:15:00,2.7,0.2,10.2,33.8,45.3,35.0,1.6,-0.9,34.7,1.6,-0.7,11.8,45.6,45.4,2.7,14.6,59.2,275,257,337,316,-1020,-40,-120,1890,8,0,0,1000,-750,950,-700,0,0,0,-210,-260,250.0,1.5499999999999998,13.0,51.0,0.25,4.8
2025-03-17 08:20:00,2.6,0.2,10.1,33.9,45.0,34.7,1.7,-0.8,34.5,1.7,-0.6,11.8,45.2,44.9,2.7,14.6,59.4,274,257,341,316,-1020,-41,-140,1960,9,0,0,1010,-750,970,-710,0,0,0,-200,-250,250.0,1.6458333333333333,13.0,51.0,0.25,4.895833333333333
2025-03-17 08:25:00,2.6,0.3,10.1,33.9,45.2,34.9,1.7,-0.8,34.8,1.7,-0.6,11.8,45.0,44.6,3.0,14.7,60.3,271,253,340,314,-1020,-41,-130,2120,6,0,0,1010,-750,970,-710,0,0,0,-200,-250,250.0,1.75,13.0,51.0,0.25,5.0
2025-03-17 08:30:00,2.5,0.2,9.9,33.9,45.0,34.8,1.7,-0.8,34.6,1.7,-0.6,11.8,44.9,44.6,3.0,14.7,60.1,268,250,337,310,-980,-41,-120,2040,9,0,0,1010,-740,970,-700,0,0,0,-210,-260,250.0,1.8541666666666667,13.0,51.0,0.25,5.104166666666667
2025-03-17 08:35:00,2.5,0.1,10.3,34.1,44.6,34.9,1.6,-0.8,34.8,1.6,-0.6,11.7,44.9,44.7,3.1,14.7,60.7,268,250,336,310,-1050,-40,-100,1910,8,0,0,990,-740,950,-700,0,0,0,-200,-290,250.0,1.9625,13.0,51.0,0.25,5.2125
2025-03-17 08:40:00,2.6,0.2,10.0,34.1,44.5,34.9,1.7,-0.8,34.8,1.7,-0.6,11.8,44.9,44.6,3.2,14.6,60.0,268,251,336,310,-1010,-41,-110,1910,7,0,0,990,-740,950,-700,0,0,0,-230,-270,250.0,2.075,13.0,51.0,0.25,5.324999999999999
2025-03-17 08:45:00,2.6,0.2,10.0,34.2,44.5,35.0,1.7,-0.8,34.8,1.7,-0.6,11.8,44.8,44.5,3.3,14.7,60.2,270,252,338,314,-1030,-40,-130,2030,7,0,0,1000,-750,960,-700,0,0,0,-220,-280,250.0,2.191666666666667,13.0,51.0,0.25,5.441666666666666
2025-03-17 08:50:00,2.6,0.3,10.1,34.2,44.7,35.2,1.7,-0.8,35.1,1.7,-0.6,11.8,44.9,44.8,3.3,14.7,60.5,271,255,345,314,-1030,-40,-100,1960,7,0,0,1020,-750,970,-710,0,0,0,-220,-290,250.0,2.308333333333333,13.0,51.0,0.25,5.558333333333334
2025-03-17 08:55:00,2.6,0.3,10.1,34.2,44.7,35.5,1.7,-0.8,35.3,1.7,-0.6,11.8,45.0,44.8,3.4,14.7,60.2,273,255,346,315,-1040,-40,-100,1870,7,0,0,1010,-760,960,-710,0,0,0,-220,-280,250.0,2.4291666666666667,13.0,51.0,0.25,5.679166666666667
2025-03-17 09:00:00,2.7,0.3,10.1,34.4,44.9,35.8,1.7,-0.8,35.6,1.7,-0.5,11.7,45.4,45.1,3.3,14.7,60.0,275,258,344,317,-1030,-40,-100,1890,7,0,0,1000,-750,960,-710,0,0,0,-230,-290,250.0,2.5416666666666665,13.0,51.0,0.25,5.791666666666666
2025-03-17 09:05:00,2.6,0.4,10.1,34.5,45.1,35.8,1.8,-0.7,35.7,1.8,-0.5,11.7,45.5,45.3,3.4,14.6,60.4,275,260,343,319,-1010,-40,-110,1900,7,0,0,1010,-750,960,-710,0,0,0,-230,-300,250.0,2.6416666666666666,13.0,51.0,0.25,5.891666666666667
2025-03-17 09:10:00,2.7,0.4,10.1,34.6,45.5,35.7,1.8,-0.7,35.6,1.8,-0.5,11.7,45.6,45.6,3.4,14.6,59.4,271,259,339,317,-1000,-40,-100,1940,7,0,0,1000,-740,970,-700,0,0,0,-240,-310,250.0,2.7291666666666665,13.0,51.0,0.25,5.979166666666666
2025-03-17 09:15:00,2.7,0.5,10.1,34.7,45.8,35.8,1.9,-0.5,35.6,1.9,-0.3,11.7,45.8,45.6,3.6,14.5,59.7,254,242,323,301,-950,-40,-110,1810,8,0,0,960,-720,920,-670,0,0,0,-240,-300,250.0,2.820833333333333,13.0,51.0,0.25,6.070833333333333
2025-03-17 09:20:00,2.7,0.6,10.2,34.7,45.5,36.1,1.9,-0.4,35.9,1.9,-0.3,11.8,45.6,45.4,3.6,14.5,59.4,249,238,319,296,-910,-40,-100,1840,8,0,0,930,-690,900,-650,0,0,0,-250,-300,250.0,2.904166666666667,13.0,51.0,0.25,6.154166666666667
2025-03-17 09:25:00,2.7,0.6,10.2,34.7,45.3,36.2,1.9,-0.4,36.0,1.9,-0.2,11.7,45.7,45.6,3.7,14.4,58.6,242,230,310,286,-890,-40,-110,1760,8,0,0,910,-690,870,-640,0,0,0,-240,-320,250.0,2.9791666666666665,13.0,51.0,0.25,6.229166666666666
2025-03-17 09:30:00,2.7,0.8,10.2,34.4,45.2,36.0,1.9,-0.2,35.9,2.0,-0.1,11.7,45.5,45.3,3.9,14.4,58.3,229,218,302,275,-840,-39,-100,1760,8,0,0,860,-650,840,-610,0,0,0,-240,-300,250.0,3.0541666666666667,13.0,51.0,0.25,6.304166666666667
2025-03-17 09:35:00,2.7,0.9,10.2,34.3,45.2,35.9,2.0,-0.1,35.8,2.0,0.0,11.7,45.2,45.2,4.0,14.3,58.4,217,209,288,265,-780,-39,-100,1640,8,0,0,820,-620,790,-580,0,0,0,-230,-280,250.0,3.120833333333333,13.0,51.0,0.25,6.370833333333334
2025-03-17 09:40:00,2.8,1.0,10.2,34.7,45.0,36.0,2.0,0.0,35.8,2.0,0.0,11.8,45.2,45.0,4.0,14.3,58.1,220,208,284,263,-730,-39,-100,1630,7,0,0,810,-610,780,-570,0,0,0,-230,-300,250.0,3.1875,13.0,51.0,0.25,6.4375
2025-03-17 09:45:00,2.8,1.1,10.2,34.5,44.7,35.7,2.0,0.0,35.6,2.0,0.0,11.7,44.9,44.7,4.2,14.3,58.1,212,202,275,259,-700,-39,-110,1590,7,0,0,800,-600,770,-560,0,0,0,-250,-290,250.0,3.2625,13.0,51.0,0.25,6.512499999999999
2025-03-17 09:50:00,2.9,1.1,10.0,34.0,44.8,35.1,2.0,0.0,35.0,2.0,0.0,11.7,44.4,44.3,4.2,14.5,58.3,210,200,271,257,-710,-38,-110,1640,7,0,0,800,-600,770,-560,0,0,0,-230,-280,250.0,3.325,13.0,51.0,0.25,6.574999999999999
2025-03-17 09:55:00,2.9,1.1,10.0,33.8,44.5,34.8,2.0,0.0,34.6,2.0,0.0,11.7,44.4,44.3,4.2,14.3,57.9,213,202,272,257,-720,-38,-120,1600,7,0,0,810,-610,790,-570,0,0,0,-230,-300,250.0,3.3875000000000006,13.0,51.0,0.25,6.637500000000001
2025-03-17 10:00:00,3.0,1.1,10.3,33.8,44.3,34.9,2.0,0.0,34.7,2.1,0.0,11.8,44.6,44.5,4.1,14.4,58.0,214,202,272,258,-750,-37,-100,1490,6,0,0,800,-610,770,-570,0,0,0,-240,-300,250.0,3.4458333333333333,13.0,51.0,0.25,6.695833333333333
2025-03-17 10:05:00,3.1,1.2,10.2,33.8,43.9,34.8,2.1,0.0,34.7,2.1,0.0,11.8,44.1,43.7,4.2,14.2,58.2,212,201,270,257,-740,-38,-100,1630,7,0,0,810,-610,780,-580,0,0,0,-250,-300,250.0,3.5083333333333333,13.0,51.0,0.25,6.758333333333333
2025-03-17 10:10:00,3.1,1.2,10.2,33.7,44.0,34.6,2.2,0.0,34.5,2.2,0.1,11.8,44.1,43.9,4.3,14.3,58.1,212,201,272,256,-720,-38,-120,1570,6,0,0,810,-620,780,-580,0,0,0,-250,-300,250.0,3.575,13.0,51.0,0.25,6.824999999999999
2025-03-17 10:15:00,3.2,1.2,10.1,34.3,44.1,35.2,2.2,0.0,34.9,2.2,0.1,11.7,44.6,44.4,4.5,14.3,59.0,213,202,273,258,-720,-38,-120,1480,6,0,0,800,-610,770,-580,0,0,0,-240,-300,250.0,3.65,13.0,51.0,0.25,6.9
2025-03-17 10:20:00,3.2,1.4,10.0,34.2,44.1,35.4,2.2,0.0,35.2,2.2,0.2,11.7,44.4,44.2,4.5,14.5,59.0,213,202,269,259,-720,-38,-120,1600,7,0,0,800,-610,780,-580,0,0,0,-250,-310,250.0,3.725,13.0,51.0,0.25,6.975
2025-03-17 10:25:00,3.2,1.4,10.0,34.2,44.1,35.0,2.2,0.0,34.8,2.3,0.2,11.7,44.2,44.0,4.5,14.5,58.8,212,202,269,257,-730,-37,-120,1630,7,0,0,820,-620,780,-580,0,0,0,-240,-310,250.0,3.7875,13.0,51.0,0.25,7.0375
2025-03-17 10:30:00,3.3,1.4,10.1,33.8,44.1,34.4,2.3,0.0,34.3,2.3,0.2,11.7,43.7,43.7,4.5,14.5,59.5,210,199,265,255,-730,-37,-120,1630,6,0,0,820,-620,790,-580,0,0,0,-250,-300,250.0,3.85,13.0,51.0,0.25,7.1
2025-03-17 10:35:00,3.3,1.4,10.1,33.9,43.5,34.9,2.3,0.0,34.7,2.3,0.2,11.8,43.7,43.7,4.6,14.5,59.1,210,201,266,256,-730,-37,-120,1570,6,0,0,820,-620,780,-580,0,0,0,-250,-300,250.0,3.9125,13.0,51.0,0.25,7.1625
2025-03-17 10:40:00,3.3,1.4,10.1,34.0,43.4,35.1,2.3,0.1,34.7,2.3,0.2,11.8,43.6,43.3,4.6,14.5,59.9,211,201,266,257,-730,-37,-120,1670,6,0,0,810,-620,780,-580,0,0,0,-250,-310,250.0,3.970833333333333,13.0,51.0,0.25,7.220833333333333
2025-03-17 10:45:00,3.4,1.5,10.1,34.0,43.6,34.8,2.4,0.1,34.6,2.4,0.3,11.8,43.6,43.5,4.7,14.6,59.3,211,200,270,256,-730,-37,-110,1610,6,0,0,820,-620,790,-590,0,0,0,-250,-310,250.0,4.029166666666667,13.0,51.0,0.25,7.279166666666667
2025-03-17 10:50:00,3.4,1.5,10.2,34.0,43.6,35.0,2.4,0.1,34.9,2.4,0.3,11.7,43.9,43.8,4.9,14.3,59.0,211,201,271,256,-720,-37,-110,1570,6,0,0,820,-620,780,-580,0,0,0,-260,-330,250.0,4.095833333333333,13.0,51.0,0.25,7.345833333333333
2025-03-17 10:55:00,3.4,1.6,10.2,34.2,43.8,35.3,2.4,0.2,35.1,2.4,0.3,11.8,44.2,44.0,4.9,14.5,58.8,213,203,268,258,-720,-37,-130,1550,6,0,0,810,-620,780,-580,0,0,0,-260,-320,250.0,4.158333333333333,13.0,51.0,0.25,7.408333333333333
2025-03-17 11:00:00,3.4,1.6,10.3,34.5,43.8,34.9,2.4,0.2,34.7,2.5,0.4,11.8,44.0,43.8,4.8,14.3,59.0,212,202,269,257,-740,-37,-110,1570,6,0,0,810,-620,790,-580,0,0,0,-250,-300,250.0,4.220833333333333,13.0,51.0,0.25,7.470833333333333
2025-03-17 11:05:00,3.4,1.6,10.2,34.2,43.9,35.2,2.5,0.2,35.0,2.5,0.4,11.7,43.8,43.6,4.8,14.5,59.1,212,202,268,257,-730,-37,-100,1750,7,0,0,830,-630,790,-580,0,0,0,-240,-300,250.0,4.279166666666667,13.0,51.0,0.25,7.529166666666667
2025-03-17 11:10:00,3.5,1.6,10.2,34.2,44.0,35.0,2.5,0.2,34.9,2.5,0.4,11.8,44.2,44.1,4.9,14.4,59.3,212,202,268,257,-730,-37,-130,1480,6,0,0,820,-620,780,-580,0,0,0,-250,-310,250.0,4.341666666666667,13.0,51.0,0.25,7.591666666666667
2025-03-17 11:15:00,3.5,1.6,10.2,34.2,44.0,35.4,2.5,0.2,35.2,2.5,0.4,11.9,44.4,44.2,4.9,14.3,59.8,212,202,270,259,-730,-37,-140,1530,6,0,0,810,-630,770,-580,0,0,0,-240,-320,250.0,4.395833333333333,13.0,51.0,0.25,7.645833333333333
2025-03-17 11:20:00,3.5,1.7,10.3,34.4,44.0,35.3,2.6,0.1,35.2,2.7,0.6,11.9,44.1,44.1,5.0,12.0,58.2,209,201,268,255,-710,-37,-120,1580,7,0,0,800,-610,770,-590,0,0,0,-250,-330,250.0,4.454166666666667,13.0,51.0,0.25,7.704166666666667
2025-03-17 11:25:00,3.6,1.7,10.2,34.3,44.2,35.1,2.8,0.0,34.9,2.8,0.8,11.9,44.0,44.0,4.9,9.9,58.3,205,193,255,247,-690,-37,-140,1570,6,0,0,790,-600,770,-570,0,0,0,-240,-290,250.0,4.504166666666666,13.0,51.0,0.25,7.754166666666666
2025-03-17 11:30:00,3.5,1.7,10.2,34.1,44.0,35.5,3.0,0.3,35.4,3.1,0.5,11.9,44.4,44.0,4.9,10.2,53.8,205,195,255,243,-690,-37,-130,1480,6,0,0,780,-600,750,-560,0,0,0,-230,-280,250.0,4.545833333333333,13.0,51.0,0.25,7.795833333333333
2025-03-17 11:35:00,3.6,1.7,10.1,34.4,44.1,35.6,3.0,0.3,35.4,3.1,0.5,11.7,44.5,44.4,4.9,10.0,53.7,199,190,247,240,-690,-37,-120,1430,6,0,0,770,-590,740,-560,0,0,0,-210,-280,250.0,4.583333333333333,13.0,51.0,0.25,7.833333333333333
2025-03-17 11:40:00,3.6,1.9,9.9,34.4,44.3,35.6,2.6,0.6,35.5,2.7,0.8,11.6,44.4,44.2,4.9,14.3,57.8,193,184,248,238,-660,-37,-140,1420,6,0,0,730,-570,700,-530,0,0,0,-200,-260,250.0,4.620833333333334,13.0,51.0,0.25,7.870833333333334
2025-03-17 11:45:00,3.6,2.0,10.1,34.4,44.2,35.6,2.8,0.8,35.5,2.8,1.0,11.6,44.4,44.1,5.1,14.2,57.7,184,175,247,228,-660,-36,-120,1340,6,0,0,710,-550,690,-510,0,0,0,-220,-270,250.0,4.658333333333333,13.0,51.0,0.25,7.908333333333333
2025-03-17 11:50:00,3.6,2.1,10.3,34.5,44.0,36.0,2.9,0.9,35.8,2.9,1.1,11.6,44.1,44.0,5.1,14.4,56.4,181,172,240,225,-630,-35,-90,1270,7,0,0,680,-530,640,-500,0,0,0,-210,-230,250.0,4.695833333333334,13.0,51.0,0.25,7.945833333333334
2025-03-17 11:55:00,3.7,2.2,10.2,34.4,43.7,35.4,2.8,0.9,35.2,2.8,1.1,11.7,43.7,43.5,5.1,14.3,51.5,177,167,232,216,-560,-36,-100,1400,7,0,0,690,-530,660,-490,0,0,0,-240,-280,250.0,4.733333333333333,13.0,51.0,0.25,7.983333333333333
2025-03-17 12:00:00,3.6,2.1,10.2,34.2,43.6,35.2,2.7,0.9,35.1,2.7,1.0,11.7,43.7,43.7,5.1,14.3,51.5,176,168,231,216,-570,-36,-100,1320,6,0,0,690,-530,660,-480,0,0,0,-230,-260,250.0,4.775,13.0,51.0,0.25,8.024999999999999
2025-03-17 12:05:00,3.6,2.1,10.1,34.3,43.4,35.3,2.6,0.7,35.1,2.6,0.9,11.8,43.6,43.3,5.1,14.5,49.6,175,167,226,213,-560,-36,-110,1410,6,0,0,690,-520,660,-480,0,0,0,-240,-260,250.0,4.8125,13.0,51.0,0.25,8.0625
2025-03-17 12:10:00,3.7,2.1,10.1,34.1,43.3,35.1,2.6,0.7,34.9,2.6,0.9,11.6,43.4,43.2,5.0,14.3,49.6,176,167,220,213,-570,-35,-110,1320,6,0,0,680,-520,650,-480,0,0,0,-230,-270,250.0,4.841666666666667,13.0,51.0,0.25,8.091666666666667
2025-03-17 12:15:00,3.8,2.1,10.1,33.9,43.2,34.8,2.6,0.7,34.5,2.6,0.9,11.7,43.1,43.0,5.1,14.2,49.9,173,165,217,212,-580,-35,-110,1370,6,0,0,690,-520,660,-490,0,0,0,-220,-280,250.0,4.866666666666666,13.0,51.0,0.25,8.116666666666667
2025-03-17 12:20:00,3.8,2.1,10.1,33.9,42.8,34.5,2.6,0.7,34.4,2.7,0.9,11.8,43.0,42.9,5.1,14.3,51.7,173,165,216,214,-610,-35,-120,1280,6,0,0,690,-530,660,-490,0,0,0,-190,-260,250.0,4.891666666666667,13.0,51.0,0.25,8.141666666666666
2025-03-17 12:25:00,3.9,2.1,10.1,33.9,42.4,34.5,2.7,0.7,34.3,2.7,0.9,11.8,42.6,42.4,5.2,14.4,51.2,173,163,215,211,-620,-35,-110,1290,6,0,0,670,-530,650,-490,0,0,0,-200,-260,250.0,4.920833333333333,13.0,51.0,0.25,8.170833333333334
2025-03-17 12:30:00,3.9,2.1,10.1,33.5,42.4,34.2,2.7,0.8,34.0,2.7,0.9,11.8,42.3,42.2,5.2,14.2,52.3,171,162,213,211,-620,-35,-110,1320,6,0,0,700,-520,670,-500,0,0,0,-200,-260,250.0,4.95,13.0,51.0,0.25,8.2
2025-03-17 12:35:00,4.0,2.1,10.2,33.8,42.2,34.5,2.7,0.8,34.3,2.7,0.9,11.8,42.3,42.2,5.2,14.5,51.6,172,162,219,210,-610,-35,-110,1350,6,0,0,690,-530,660,-490,0,0,0,-200,-260,250.0,4.9750000000000005,13.0,51.0,0.25,8.225000000000001
2025-03-17 12:40:00,4.0,2.1,10.2,33.6,42.0,34.3,2.7,0.8,34.2,2.7,0.9,11.8,42.2,41.9,5.2,14.5,52.5,171,163,214,212,-610,-35,-120,1350,5,0,0,690,-530,660,-490,0,0,0,-190,-250,250.0,5.0,13.0,51.0,0.25,8.25
